id,score,happy,sad,angry,relaxed
5eCgNATwXgRc4mZx9NymGJ,2.44356719134098,1,0,0,0
32lm3769IRfcnrQV11LO4E,2.44356719134098,1,0,0,0
57Xjny5yNzAcsxnusKmAfA,2.44356719134098,1,0,0,0
1VKsbTJ78G5bnfyoPz46LA,2.44356719134098,1,0,0,0
43ddJFnP8m3PzNJXiHuiyJ,2.44356719134098,1,0,0,0
5mTJcvxRxq3uF5wUjjciDw,2.44356719134098,1,0,0,0
52rbzvOCmHgprzUaMqZEPK,2.44356719134098,1,0,0,0
7MRyJPksH3G2cXHN8UKYzP,2.44356719134098,1,0,0,0
6MDijuuArPJv1vbp7K1x3f,2.44356719134098,1,0,0,0
0oP9pK1D1lNF3Lb7jkl6Xx,2.44356719134098,1,0,0,0
3u1Er1rkjn1oSz1xdZH3ZD,2.44356719134098,1,0,0,0
5lN1EH25gdiqT1SFALMAq1,2.44356719134098,1,0,0,0
3T6Mtmmx5OfrIUFfpJ1uB1,2.44356719134098,1,0,0,0
4qSsjDGXplb6422X2INvFW,2.44356719134098,1,0,0,0
6JjPBQfI2Y8nIjnm65X6Pw,2.44356719134098,1,0,0,0
0ERbK7qVqveCaBWIiYCrl3,2.44356719134098,1,0,0,0
19t5GSN3XsLB7UOsZD8Fwv,2.44356719134098,1,0,0,0
6WhzFzROw3aq3rPWjgYlxr,2.44356719134098,1,0,0,0
1mSlftOO1dlDRXAyOE0Sbd,2.44356719134098,1,0,0,0
7nKQ5WAcjnG48knyLuo8gO,2.44356719134098,1,0,0,0
6KBYk8OFtod7brGuZ3Y67q,2.44356719134098,1,0,0,0
16geeCnXrbiomV1IZ8Kudc,2.44356719134098,1,0,0,0
0zjB7ewBWnMgQDMQpFzt92,2.44356719134098,1,0,0,0
6XBjCetHKdO5L9cwMDVffw,2.45580164775799,1,0,0,0
1rGZd7EVl4aOClpzDLNPwy,2.45580164775799,1,0,0,0
2xGjteMU3E1tkEPVFBO08U,2.45580164775799,1,0,0,0
2agURy6Jj70naGfDcrKkwY,2.45580164775799,1,0,0,0
03iCbZaM4OkRR4We6wIzvx,2.45580164775799,1,0,0,0
4z3GJkrtH97Bj6fRta983T,2.45580164775799,1,0,0,0
33471tzU1VghDg9zNgGRpz,2.45580164775799,1,0,0,0
4qRaZYiaOsSvWC7VgcxrI0,2.45580164775799,1,0,0,0
1LPGwuFgIzbJoShfDdw7MY,2.45580164775799,1,0,0,0
2hnMS47jN0etwvFPzYk11f,2.45580164775799,1,0,0,0
0atfY1ew83Ql9nNnJiD2t5,2.45580164775799,1,0,0,0
7HB7Wj26nYVo8CquzM7yX3,2.45580164775799,1,0,0,0
3zzDs7euxA9c5guPOt7A1B,2.45580164775799,1,0,0,0
18ULKfQl3KpCnklAKFfO2t,2.45580164775799,1,0,0,0
2ezKXygNO30pXyDQXkm6oD,2.45580164775799,1,0,0,0
27kB4qLUCV8nZd2eOgj1Tk,2.45580164775799,1,0,0,0
22vU1n5k6pOuY6VOnQo3oz,2.45580164775799,1,0,0,0
6TGapnqEUkkSBanKyn5qYy,2.45580164775799,1,0,0,0
5RoIXwyTCdyUjpMMkk4uPd,2.45580164775799,1,0,0,0
3GpdNg7Krt9vjc6tgDoKe1,2.45580164775799,1,0,0,0
2iWEpiPiIPf5D4f2UGBlrZ,2.45580164775799,1,0,0,0
0O0M44llUQuPdJAkROQRch,2.45580164775799,1,0,0,0
0DNk7lEqDGCN6nDD0H8emF,2.45580164775799,1,0,0,0
40WXqoyOLAAugGmJWZU1FY,2.45580164775799,1,0,0,0
5zxwumO0laRosoeOvbVSvc,2.45580164775799,1,0,0,0
1eN1K7YPRButXU7Mq0V58N,2.45580164775799,1,0,0,0
3I09LQbHS3NSU46Ly3tPpR,2.45580164775799,1,0,0,0
2ZBNclC5wm4GtiWaeh0DMx,2.45580164775799,1,0,0,0
1FvDJ9KGxcqwv1utyPL3JZ,2.45580164775799,1,0,0,0
0c4IEciLCDdXEhhKxj4ThA,2.45580164775799,1,0,0,0
0FuTx2s3YH1ppmtiM6l0zI,2.45580164775799,1,0,0,0
6FlAGda9qkDhTU7ctFM4uG,2.45580164775799,1,0,0,0
1q8NdCAQ9QUjpYiqzdd3mv,2.45580164775799,1,0,0,0
7mitXLIMCflkhZiD34uEQI,2.45580164775799,1,0,0,0
1CnN9udhDokm7lARZjMji2,2.45580164775799,1,0,0,0
2Ce5IyMlVRVvN997ZJjJJA,2.45580164775799,1,0,0,0
6mcxQ1Y3uQRU0IHsvdNLH1,2.45580164775799,1,0,0,0
6Upu6yjkdi0DVI8E3IBZEU,2.45580164775799,1,0,0,0
0tICYNayWWhH9GPeFrfjfD,2.45580164775799,1,0,0,0
6FBzhcfgGacfXF3AmtfEaX,2.45580164775799,1,0,0,0
6RB9YvNyP0RZfCUcMtZELH,2.45580164775799,1,0,0,0
1VuBmEauSZywQVtqbxNqka,2.45580164775799,1,0,0,0
59HjlYCeBsxdI0fcm3zglw,2.45580164775799,1,0,0,0
4Y6IdA3e4wwLrbKHDjufaC,2.45580164775799,1,0,0,0
2CgOd0Lj5MuvOqzqdaAXtS,2.45580164775799,1,0,0,0
2xw9PXlt8IaCWZjfpJ2HPL,2.45580164775799,1,0,0,0
1S6zXoXhfalX2ETKo337Md,2.45580164775799,1,0,0,0
0uVyZywUNOp6S0dU5r8TS8,2.45580164775799,1,0,0,0
7KsZHCfOitA5V9oQYVdltG,2.45580164775799,1,0,0,0
1x8AFBt9UEMRY41fSxi7aA,2.45580164775799,1,0,0,0
3zxrecYFao03IrrcyFiaMU,2.45580164775799,1,0,0,0
4HYNtH7n3TrbbtRa94sA0K,2.45580164775799,1,0,0,0
0XzkemXSiXJa7VgDFPfU4S,2.45580164775799,1,0,0,0
4gB61mP4tNChn4LgfquMhi,2.45580164775799,1,0,0,0
72jGj8k9C7DIQesDYenUT3,2.45580164775799,1,0,0,0
4fPBB44eDH71YohayI4eKV,2.45580164775799,1,0,0,0
3B5UbSndRz907IZhhmUfLi,2.45580164775799,1,0,0,0
5TlWkwZyx3L5Dh3yybmxHO,2.45580164775799,1,0,0,0
0yB4jrSwN0bFtFRDR5vyMj,2.45580164775799,1,0,0,0
0F0MA0ns8oXwGw66B2BSXm,2.45580164775799,1,0,0,0
1Q3t9fWvHUXKsMmpD2XpUu,2.45580164775799,1,0,0,0
4Sqc0kPuZpfI0T2TZBu8JT,2.45580164775799,1,0,0,0
2qESkHBZ2VThboOnosYFBk,2.45580164775799,1,0,0,0
2udw7RDkldLFIPG9WYdVtT,2.45580164775799,1,0,0,0
11KJSRSgaDxqydKYiD2Jew,2.45580164775799,1,0,0,0
2olVm1lHicpveMAo4AUDRB,2.45580164775799,1,0,0,0
4pbG9SUmWIvsROVLF0zF9s,2.45580164775799,1,0,0,0
1KqlVt63Q4bl1VdSlymr5C,2.45580164775799,1,0,0,0
0bRXwKfigvpKZUurwqAlEh,2.45580164775799,1,0,0,0
4xh7W7tlNMIczFhupCPniY,2.45580164775799,1,0,0,0
5QUsyhPk2WXnMQ0KwvyEp2,2.45580164775799,1,0,0,0
6HFbq7cewJ7rPiffV0ciil,2.45580164775799,1,0,0,0
5Lbsc65org0b85kNsPkluY,2.45580164775799,1,0,0,0
1QNoKVgA758HFLu3TW2q7R,2.45580164775799,1,0,0,0
59PYgzOiOjGDzjDT5N5oOX,2.45580164775799,1,0,0,0
2D3z17LBMJ2HEHeBFFjTLi,2.45580164775799,1,0,0,0
48i055G1OT5KxGGftwFxWy,2.45580164775799,1,0,0,0
378iszndTZAR4dH8kwsLC6,2.45580164775799,1,0,0,0
2Dz8KeCYs9awlwUJStJlmh,2.45580164775799,1,0,0,0
5c5a2Ptu8eyIpljhQHjIqk,2.45580164775799,1,0,0,0
6lD9nDl7jBUSIPDMAMZjuD,2.45580164775799,1,0,0,0
5Iy2Jj87Ha0C0IBlNE1I4y,2.46839077506601,1,0,0,0
6GzApXoBQiiAjak3tOQfV3,2.46839077506601,1,0,0,0
4igIYHF3B5VBxEafHauVo3,2.46839077506601,1,0,0,0
3id2EVGKc3eFAMn9nFnB0r,2.46839077506601,1,0,0,0
5j6ZZwA9BnxZi5Bk0Ng4jB,2.46839077506601,1,0,0,0
4knL4iPxPOZjQzTUlELGSY,2.46839077506601,1,0,0,0
35kFg7GL288P9IK0r5oSh5,2.46839077506601,1,0,0,0
28O1p0bQXH2F6Qn8jBZZR4,2.46839077506601,1,0,0,0
2fl0B0OaXjWbjHCQFx2O8W,2.46839077506601,1,0,0,0
7sFYVcKSb24qg0dAkqLEFj,2.46839077506601,1,0,0,0
2oPCR02nduYVpj7CTfsA0d,2.46839077506601,1,0,0,0
5jJnlACnwFvyqNXmUZu8Nd,2.46839077506601,1,0,0,0
23WI5V2eD4EyGKxSl7Pyeq,2.46839077506601,1,0,0,0
6jBCehpNMkwFVF3dz4nLIW,2.46839077506601,1,0,0,0
5hYTyyh2odQKphUbMqc5gN,2.46839077506601,1,0,0,0
5VSCgNlSmTV2Yq5lB40Eaw,2.46839077506601,1,0,0,0
3ySU5vwQB33iGulwcUL9qQ,2.46839077506601,1,0,0,0
7f0jXNMu2xjQUtmKMuWhGA,2.46839077506601,1,0,0,0
3qiyyUfYe7CRYLucrPmulD,2.46839077506601,1,0,0,0
5oQcOu1omDykbIPSdSQQNJ,2.46839077506601,1,0,0,0
3nSiB5WCF2pmRQrYSsteHv,2.46839077506601,1,0,0,0
698eQRku24PIYPQPHItKlA,2.46839077506601,1,0,0,0
76resiPGue5Cum9rLUKCj0,2.46839077506601,1,0,0,0
3uJsg8xIH7OpWHxuJaMLJX,2.46839077506601,1,0,0,0
4Ba8FqEIKB8Cygzz1pg3D9,2.46839077506601,1,0,0,0
3BtuIIrQlkujKPuWF2B85z,2.46839077506601,1,0,0,0
1AT4xjNarTswd0UZ5FlmKF,2.46839077506601,1,0,0,0
717TY4sfgKQm4kFbYQIzgo,2.46839077506601,1,0,0,0
22NN4BS1AlqVbyKIWExgON,2.46839077506601,1,0,0,0
7ti4qMC7xYQeh1uRzj5XuM,2.46839077506601,1,0,0,0
1ssmjAYSU5PbmsjLq5yrNH,2.46839077506601,1,0,0,0
3fthfkkvy9av3q3uAGVf7U,2.46839077506601,1,0,0,0
4hXDobvUaXyDFLnmecoY0z,2.46839077506601,1,0,0,0
1trFxVLL8WKhYap543e74l,2.46839077506601,1,0,0,0
02gj0J38nzyO9lNi9mzi3A,2.46839077506601,1,0,0,0
4qkwbl6SxwLE09pxLAFINt,2.46839077506601,1,0,0,0
6zpCJDhdpHPZCcFCJZDqX5,2.46839077506601,1,0,0,0
4bBrKDo8rchikwZOtmXbIH,2.46839077506601,1,0,0,0
5OQGeJ1ceykovrykZsGhqL,2.46839077506601,1,0,0,0
6BnONjR7itGMEqwxKTIlRM,2.46839077506601,1,0,0,0
2fQxE0jVrjNMT9oJAXtSJR,2.46839077506601,1,0,0,0
32lF1rsInDTdK6Av3KdfaY,2.46839077506601,1,0,0,0
6Na5uKk5SsqZimk0hAWo8y,2.46839077506601,1,0,0,0
0ADG9OgdVTL7fgREP75BrZ,2.46839077506601,1,0,0,0
0grFc6klR3hxoHLcgCYsF4,2.46839077506601,1,0,0,0
60eOMEt3WNVX1m1jmApmnX,2.46839077506601,1,0,0,0
20LxTsa6936zOlzTWqoPVt,2.46839077506601,1,0,0,0
2aBxt229cbLDOvtL7Xbb9x,2.46839077506601,1,0,0,0
2wqaekenSQZm7hxQOYt8oE,2.46839077506601,1,0,0,0
0Oe49j06Bjrxs8PltuVeaW,2.46839077506601,1,0,0,0
4XPWKmy05Rcff6TLHNoNF8,2.46839077506601,1,0,0,0
6PgVDY8GTkxF3GmhVGPzoB,2.46839077506601,1,0,0,0
2z7UKVsBdbA7HFPunDKDP4,2.46839077506601,1,0,0,0
3OeUlriM0EZHdWleJtjoVr,2.46839077506601,1,0,0,0
1BuTNbYxxFYezD1tT8AJR9,2.46839077506601,1,0,0,0
1uNH7kknB8MVkmh6FfDb6W,2.46839077506601,1,0,0,0
7qxjGHW485TL8ciwkHD5MK,2.46839077506601,1,0,0,0
20dJUFrfY0TBZ7HHhJgjsg,2.46839077506601,1,0,0,0
2k1np6GRFvKjgjYfo2g39B,2.46839077506601,1,0,0,0
2vEQ9zBiwbAVXzS2SOxodY,2.46839077506601,1,0,0,0
4cnqxdE2opmhp7MwkvhkAJ,2.46839077506601,1,0,0,0
3bDGwl0X3EjQmIyFD1uif5,2.46839077506601,1,0,0,0
2kzRSiyignH8yzPTrWvyPo,2.46839077506601,1,0,0,0
0WjYgf4qH3B0v0HmW61doL,2.46839077506601,1,0,0,0
6752EZMgXswvRBH3N2PilO,2.46839077506601,1,0,0,0
01vv2AjxgP4uUyb8waYO5Y,2.46839077506601,1,0,0,0
4E5IBDRu8kJbzUv1qaZM1t,2.46839077506601,1,0,0,0
1T7Htpf1kEvU9Adf8J0ekk,2.46839077506601,1,0,0,0
2F4FNcz68howQWD4zaGJSi,2.46839077506601,1,0,0,0
6nM9Sr6MPcfpqwQTD7PZGi,2.46839077506601,1,0,0,0
0LQ1J0BCzA2qnAgp9MkkNE,2.46839077506601,1,0,0,0
6wMeMFLaD4NCxXzkXgkuM1,2.46839077506601,1,0,0,0
1udKn1oNKYQSQ9OmiIWCMu,2.46839077506601,1,0,0,0
7haQE5nOcxwk0HXahP0aV3,2.46839077506601,1,0,0,0
4vEXJ6NvEwS8ptynkNswaa,2.46839077506601,1,0,0,0
7vA2Y79Q4bBqdzBCfHeGEe,2.48135575223038,1,0,0,0
1R0a2iXumgCiFb7HEZ7gUE,2.48135575223038,1,0,0,0
3zZ6W6T7TuGJmcyvZ5VRlo,2.48135575223038,1,0,0,0
3gHc5XTAywdFQUsHS6DD7G,2.48135575223038,1,0,0,0
6xbraxG0bSBOuAr5IUXmtM,2.48135575223038,1,0,0,0
2YzmfPLqUx5CJOaw5ThsBV,2.48135575223038,1,0,0,0
10unIjOu5Jurco3SDbV4HZ,2.48135575223038,1,0,0,0
6iOhd5wNnvvwGDEuNILvM5,2.48135575223038,1,0,0,0
5XwIdRXvHTtxH5BmBOSCCM,2.48135575223038,1,0,0,0
3omXshBamrREltcf24gYDC,2.48135575223038,1,0,0,0
1YMBg7rOjxzbya0fPOYfNX,2.48135575223038,1,0,0,0
00B7TZ0Xawar6NZ00JFomN,2.48135575223038,1,0,0,0
6WAxKNbZoGNzQTIvdMqkFs,2.48135575223038,1,0,0,0
1usoXi4f0BnMART4uActEA,2.48135575223038,1,0,0,0
2BWWsCwuHAZFE1scLyP6Qe,2.48135575223038,1,0,0,0
44aN5xKL3kGHvQ5bXVk6B8,2.48135575223038,1,0,0,0
6DUdDIRgLqCGq1DwkNWQTN,2.48135575223038,1,0,0,0
042nVrQvpEVrsrW6yeeHB2,2.48135575223038,1,0,0,0
3XC7Jd6SfrQYKZJ6inyRHK,2.48135575223038,1,0,0,0
2DPYlWl50ydYsnnuryL5aX,2.48135575223038,1,0,0,0
0DdpxWfVvUGgkJv5536tiF,2.48135575223038,1,0,0,0
0MKqeOVdZcUFGJvWpGCKbG,2.48135575223038,1,0,0,0
2s1sdSqGcKxpPr5lCl7jAV,2.48135575223038,1,0,0,0
6uSSupG4TMu3vW8QgynAB6,2.48135575223038,1,0,0,0
3lCHADWP8ohxnfBiUqAN3o,2.48135575223038,1,0,0,0
4INDiWSKvqSKDEu7mh8HFz,2.48135575223038,1,0,0,0
3Yt9lRtS5V4nbJnwcgFgvC,2.48135575223038,1,0,0,0
5AezhHjX3R1bmxcAEgrFpS,2.48135575223038,1,0,0,0
0ltBH1JNzSvQJPjJpvTu9B,2.48135575223038,1,0,0,0
0171XsIM2xyeXRr6wsugEI,2.48135575223038,1,0,0,0
4v7DgEMw6EvYyuQ4eWFD9l,2.48135575223038,1,0,0,0
3lSDIJ2abCrOdDJ6pshUap,2.48135575223038,1,0,0,0
2VOomzT6VavJOGBeySqaMc,2.48135575223038,1,0,0,0
1Eck97uRMlprKOOJN9oO1E,2.48135575223038,1,0,0,0
4kOlyvj9WiPrI4zpmzKAeA,2.48135575223038,1,0,0,0
63CSozvYUEudPp12679UVF,2.48135575223038,1,0,0,0
5fHNot2sHBsTUMqaGQlksX,2.48135575223038,1,0,0,0
7CneiDesUKFJO3Ix01dnfr,2.48135575223038,1,0,0,0
6btyEL6NwUa97Nex9cZFvo,2.48135575223038,1,0,0,0
6Nq5lE0CeOAAAqN4qhkbZU,2.48135575223038,1,0,0,0
3jDdpx9PMlfMBS5tOBHFm9,2.48135575223038,1,0,0,0
4TZZvblv2yzLIBk2JwJ6Un,2.48135575223038,1,0,0,0
3iJxloILmOu2NIRZ0OGyui,2.48135575223038,1,0,0,0
413T0g8pNNXYX6t5RqHvx7,2.48135575223038,1,0,0,0
2xar08Fq5xra2KKZs5Bw9j,2.48135575223038,1,0,0,0
0DcrhZ12WcCqruCs8ibXSf,2.48135575223038,1,0,0,0
4MV4wa3Dke1GMBtk06GMR0,2.48135575223038,1,0,0,0
4jOtC832PyIXlCVPRElfQu,2.48135575223038,1,0,0,0
4v0CuFW0bEMBQ1gRn2mB3X,2.48135575223038,1,0,0,0
6h3lMAmmpQDFqoHk9F99IR,2.48135575223038,1,0,0,0
7oolFzHipTMg2nL7shhdz2,2.48135575223038,1,0,0,0
6jEZLz3YpnEBRpVkv35AmP,2.48135575223038,1,0,0,0
7kv8WogLfELHaKukL9IjZM,2.48135575223038,1,0,0,0
1Cicn7ce1xoVlq8gthE2eX,2.48135575223038,1,0,0,0
5W83ErFkO3aKAIS1WMi6u0,2.48135575223038,1,0,0,0
3iL2l5gUqyPS6vDwJFgJTR,2.48135575223038,1,0,0,0
7uH27oIt4a6cIFCA8ZPcyG,2.48135575223038,1,0,0,0
059bcIhyc2SBwm6sw2AZzd,2.48135575223038,1,0,0,0
5b3auymspp8YgCB9672fbR,2.48135575223038,1,0,0,0
2XPc8gL9PwxGURQFcFaDJR,2.48135575223038,1,0,0,0
2FiceoWDJ67rrmb5tGBpgE,2.48135575223038,1,0,0,0
77YLeSEI8unMbZVWNUqioQ,2.48135575223038,1,0,0,0
1KFN3kB4hc6r7ILpifFsqf,2.48135575223038,1,0,0,0
1DndHckdH9m5rp6gYP086b,2.48135575223038,1,0,0,0
7lL2lMWNtzOcf5HnEudNgn,2.48135575223038,1,0,0,0
6ft9PAgNOjmZ2kFVP7LGqb,2.48135575223038,1,0,0,0
3BZkEOJwKUYRlkLWZB1izC,2.48135575223038,1,0,0,0
0VoQCaHK0kzgQ6fVtcLChy,2.48135575223038,1,0,0,0
625SfHM2FVyyUj3cT8108G,2.48135575223038,1,0,0,0
5uIRujGRZv5t4fGKkUTv4n,2.49471971378836,1,0,0,0
48QmG1dfvMuYLxMPt7KSRA,2.49471971378836,1,0,0,0
6oNZ0WxqptE7V0qpjtyJ4a,2.49471971378836,1,0,0,0
2mSc8PnYodyYi3SkdfU4jT,2.49471971378836,1,0,0,0
6G8kHiVZ1jW7vHMPVRNZU0,2.49471971378836,1,0,0,0
6tvQzeCPwOytDlBYCIOY0n,2.49471971378836,1,0,0,0
1K3LRUEcUz5FMtPYyg0F45,2.49471971378836,1,0,0,0
2zzLRQ78kKfPTx8FJQCdC2,2.49471971378836,1,0,0,0
3ixTiPABjqkBKPocxq6oIe,2.49471971378836,1,0,0,0
2LvRR121MWFmmEGkuV2vQP,2.49471971378836,1,0,0,0
7BXW1QCg56yzEBV8pW8pah,2.49471971378836,1,0,0,0
4pWawf1Rq4qHDv4Ktqjg2D,2.49471971378836,1,0,0,0
7fBHjuqAIVOdy5xoNxy5YQ,2.49471971378836,1,0,0,0
4SDeLyW1YUKuUn3xEU0MFD,2.49471971378836,1,0,0,0
6a9vKVMFfNBi741DVSit3H,2.49471971378836,1,0,0,0
5eqK0tbzUPo2SoeZsov04s,2.49471971378836,1,0,0,0
3gZUflBBfgS3QiTSTg0hk0,2.49471971378836,1,0,0,0
1gZ7i4qxXkHZb1r6eioaAP,2.49471971378836,1,0,0,0
6tv43DiBgTHgC0dtID2MXW,2.49471971378836,1,0,0,0
3VZmChrnVW8JK6ano4gSED,2.49471971378836,1,0,0,0
7crplFzt7spG80NCbpmuCp,2.49471971378836,1,0,0,0
1n8wr8tRHs5jmBxNWXedcn,2.49471971378836,1,0,0,0
2btKtacOXuMtC9WjcNRvAA,2.49471971378836,1,0,0,0
2ahnofp2LbBWDXcJbMaSTu,2.49471971378836,1,0,0,0
6fQcqEcXfnY0L6VwS0c3gT,2.49471971378836,1,0,0,0
7qvxFz3JodM0A7xEM7k3YD,2.49471971378836,1,0,0,0
0k93MXOj0kSXo84SvSDeUz,2.49471971378836,1,0,0,0
2mpsKeLCbdXkwEpZRNi4XD,2.49471971378836,1,0,0,0
79OEIr4J4FHV0O3KrhaXRb,2.49471971378836,1,0,0,0
4omisSlTk6Dsq2iQD7MA07,2.49471971378836,1,0,0,0
133g7oJWqvMnhvwfXL4CU1,2.49471971378836,1,0,0,0
5aJU3H46Gn1EvaF3iMWWXN,2.49471971378836,1,0,0,0
5b7OgznPJJr1vHNYGyvxau,2.49471971378836,1,0,0,0
6zQyu8L8yUuJkl6LbQ6iKU,2.49471971378836,1,0,0,0
7jqDzXJS0K0Re8uphYNit0,2.49471971378836,1,0,0,0
0n2SEXB2qoRQg171q7XqeW,2.49471971378836,1,0,0,0
0tgbSxoFjZ20MjfoKwWevV,2.49471971378836,1,0,0,0
5tXyNhNcsnn7HbcABntOSf,2.49471971378836,1,0,0,0
2NniAhAtkRACaMeYt48xlD,2.49471971378836,1,0,0,0
5k3U0OGYBccHdKJJu3HrUN,2.49471971378836,1,0,0,0
6oWpGuwokWJ4EcWgVQPdUt,2.49471971378836,1,0,0,0
0yyZN5ASdrYu0XYWFzfxUu,2.49471971378836,1,0,0,0
2WWfjbHALIb3e7FMcj9mr4,2.49471971378836,1,0,0,0
2qfR91VvO7hRp4IajDT08h,2.49471971378836,1,0,0,0
14OxJlLdcHNpgsm4DRwDOB,2.49471971378836,1,0,0,0
5ZnJsoJGkQ5K15W7Rcr5JO,2.49471971378836,1,0,0,0
7FCfMXYTIiQ9b4hDYs4Iol,2.49471971378836,1,0,0,0
3yvZ1VUso9Xi7EvIyLaj4o,2.49471971378836,1,0,0,0
2cMTIlktg3M9mXYqCPqw1J,2.49471971378836,1,0,0,0
1Vv0MPcooEoQzVZYfKMgKW,2.49471971378836,1,0,0,0
6ZANrVuAMp2rpjhfbOuJly,2.49471971378836,1,0,0,0
4TsmezEQVSZNNPv5RJ65Ov,2.49471971378836,1,0,0,0
1FvU97lrWOG2NRxErh6OZz,2.49471971378836,1,0,0,0
7KxhSJOYiqCDclXDBNlFSZ,2.49471971378836,1,0,0,0
5jlsg7onynIipVy5krMaRZ,2.49471971378836,1,0,0,0
0IKK48xF4eEdfofyaeKWWO,2.49471971378836,1,0,0,0
5eWgDlp3k6Tb5RD8690s6I,2.49471971378836,1,0,0,0
2yrJ1jWo3HLksJFUqUsZE4,2.49471971378836,1,0,0,0
3qKGvSu1inEZKwYQnMavNA,2.49471971378836,1,0,0,0
7dS5EaCoMnN7DzlpT6aRn2,2.49471971378836,1,0,0,0
3RlsVPIIs5KFhLFhxZ4iDF,2.49471971378836,1,0,0,0
17UUYZ290omPaJY4wKeyHh,2.49471971378836,1,0,0,0
3IyPnNX142pvWx6D5CiimD,2.49471971378836,1,0,0,0
0JcNysfWVWaMS7R6vzGB2k,2.49471971378836,1,0,0,0
1Ft13La2daEGqz5yWJC7lx,2.49471971378836,1,0,0,0
0PAj9Y5kFEzhGeWkockoxv,2.49471971378836,1,0,0,0
278kSqsZIiYp8p3QjYAqa8,2.49471971378836,1,0,0,0
1LiN0Z98FkR1t0m8KmLcAH,2.49471971378836,1,0,0,0
50SEeQXOJgaXPv2S0v7ded,2.49471971378836,1,0,0,0
1dzQoRqT5ucxXVaAhTcT0J,2.49471971378836,1,0,0,0
0UACObCoT1QlNDYroo7EJC,2.49471971378836,1,0,0,0
2fCUI41zhGk9isZnOMfxSP,2.49471971378836,1,0,0,0
1avsdAHEznOhz5KFF04zOS,2.49471971378836,1,0,0,0
3erAiWBiKsbVG39cqCrsI0,2.49471971378836,1,0,0,0
6gLTlewjPtazYnOa9I5Bno,2.49471971378836,1,0,0,0
5Ef2noaxqTAfa5gLVw05OJ,2.49471971378836,1,0,0,0
7riw7J5mZsWvf3x1fSEZtS,1.22022975619659,0,1,0,0
1kFlDnWmBTvCBxxeGDpIdp,1.22971095266731,0,1,0,0
3dqxngWDgh4tb0VSb83nvc,1.36838247844124,0,1,0,0
1i9ItiMY9JrFTnqkTlm0n0,1.3714373174041,0,1,0,0
6QNFQJKlZUKr0xlGZ74CZJ,1.38282590633351,0,1,0,0
55SBnUF28p7VolE0P2PiYb,1.38704239073468,0,1,0,0
4jnO4ztskhv3YkqgFnewtD,1.39130021387722,0,1,0,0
1tlrTC3x7viJ1U30oOFGdF,1.4098766461287,0,1,0,0
58gP5qkmlYpon0AJ2tj6qy,1.42118703748634,0,1,0,0
49gXK8uoqUEHgzzHdkELMh,1.42811741564572,0,1,0,0
5DHQKZCOZhGNTbYBCekWx0,1.43753338299794,0,1,0,0
0Qj2Mf1p69Brx9GVFNRnIT,1.45328358397628,0,1,0,0
4PANCoXZX3RaT2D6mqSdEU,1.45824700350783,0,1,0,0
5NRl32BO29q8xtWFvOlHZE,1.46707186846191,0,1,0,0
5Cv1xqpyciZZuHHR7xr2l0,1.48527849479413,0,1,0,0
6jT3etAOkvMUw0zsEw5QnR,1.49062372512331,0,1,0,0
3F42FHouOY59SnSsyD2TAX,1.49739912746998,0,1,0,0
5rYpwP1dHWGVMrSZbTmt3e,1.49876698523666,0,1,0,0
4FQRtjznFaugTsMmGj4N5f,1.50151569366481,0,1,0,0
5e90dsXJMBw9ndBRiKP1ZA,1.51127553095397,0,1,0,0
51xRMJFRBrW9C1RI1qW4S0,1.51838361895211,0,1,0,0
1BCBBO8VUEFOb6RBct4XDp,1.51981930449726,0,1,0,0
4DbnKBddcHUHbYpidc36AT,1.51981930449726,0,1,0,0
6Z1KNUrW7f6oo97w8BNom7,1.5270697981372,0,1,0,0
5lar0mCUejpILVkAz50s2J,1.53147891704226,0,1,0,0
62IJwwGlHV0xomvojq4dEW,1.53742824955546,0,1,0,0
3f3omU8n47Mqyab5nCaGyT,1.55111992754933,0,1,0,0
7kmnlwds35HFRTP4yjzvJ0,1.55266821611219,0,1,0,0
1hWYT0w2R0J19rlVkiez7X,1.55891716538919,0,1,0,0
2FTeQQ5Rg9tBpgpTF5mnhE,1.55891716538919,0,1,0,0
7xpraKSakDJ6WWgjQEtvgT,1.55891716538919,0,1,0,0
7A0T4eb6jPhhQp3KQis6ww,1.56049355362415,0,1,0,0
51glQgKWmW5hEz2SDGZSfN,1.56525734342021,0,1,0,0
3Q241k92c1I5sqKbdw6Ujb,1.570073967452,0,1,0,0
30Co9eN7JHPf1i2wEyVSMJ,1.570073967452,0,1,0,0
4zI04ezdmrN0lT2pHykYrd,1.59158628214256,0,1,0,0
4upK9OgMepvBFEGD8CDE9A,1.60015252597337,0,1,0,0
78H9IT4mIRoFWBfgdGr1sU,1.6053745666282,0,1,0,0
3AaHVL2PTTN8AAbA48WMo8,1.60889114035103,0,1,0,0
3OXpdrHLT4IqM76RajgM6Q,1.61780920487954,0,1,0,0
3qEg6xYffvuvwpq4U6FRrK,1.62142834650627,0,1,0,0
4NENA1LQEFiBzZZymbOEzP,1.63621426756227,0,1,0,0
7wWKK00FhvSoPKsWy5HPYN,1.64189140045396,0,1,0,0
7og4nJ1NCle7JUsT1FfsTt,1.64380039026129,0,1,0,0
3ioJ2eGWcONEvna37MpsiE,1.65740356663221,0,1,0,0
46eK1kembooWblMi7M7yLM,1.66136975384981,0,1,0,0
